Unnamed: 0,cc_num,amt,zip,lat,long,city_pop,unix_time,merch_lat,merch_long,is_fraud,trans_date_trans_time
1.3676494860786197,-0.9275032027898609,-0.7758754581245455,1.2791258317257896,-1.667843843064663,-0.9295436842307543,-0.5751406789012893,1.3978027440964278,-1.659141175581442,-0.8661155598462734,0,2020-05-04 18:52:50
-0.8438374207157421,1.0779392869795967,-0.5570983152797391,-1.0038060848636,0.23912897241651535,1.1142480346792734,-0.520732226655384,-0.7851549912325017,0.3869677417017176,1.0664732096288854,0,2019-06-01 03:52:32
-1.1661738181219363,-1.01673654824682,1.8387110027920173,-0.34211160026713405,-1.648684380719119,0.13294833007257711,-0.3129805373907478,-1.1354259944411071,-1.7566322278520567,0.18478018674011334,1,2019-04-07 23:41:28
1.1112899559602256,-0.9268582035700195,-0.7479027959386573,-0.6210122478252529,-1.0376540706565092,0.6566038130182683,-0.1019348082197833,1.117021711046434,-1.0264182184222792,0.6968253297813733,1,2019-06-19 01:11:01
-0.6309319756330369,-1.001618172107393,-0.49803242256360714,0.2081745276223693,1.4785411424450077,0.2986611721463625,-0.5936554549265138,-0.596484633191948,1.4888506241736443,0.29700817758795267,0,2020-03-22 08:38:19
0.07806182676121719,0.029027284027675772,-0.6504904597837801,0.46309059892495263,1.1440552929119248,-0.6832007935126273,-0.43326978776321895,0.08505487361307955,1.2253307305616372,-0.6834121343109107,0,2020-04-19 14:38:57
1.4224035903828043,0.9859832856759787,2.370725735662118,1.3621924141574608,-2.0200119581916773,-0.9011222949099396,1.3357432295180518,1.4568868008888656,-1.8921302299490408,-0.9751286882593413,0,2019-06-30 08:12:30
-1.3612716895397259,1.6406449558678182,-0.5512226505592861,-1.4761423399226128,0.42838653832462764,1.2478847905923305,-0.07467378830534224,-1.353361384255525,0.5828964355819659,1.1579453495769134,1,2019-10-07 16:20:59
0.7808416486415969,-0.9394579034035193,2.1257751772443845,-0.14603768937813114,-0.4286521501632773,0.37813949250616474,-0.5514008740591302,0.6746674967647397,-0.2924314024420188,0.38298494460178323,0,2019-10-13 18:02:28
-0.728813113366917,1.905495746262415,-0.39575649790806794,-0.4436063321218085,-2.714184192886103,0.6769177607140634,2.4114176403087053,-0.6850374936892705,-2.75965477100443,0.7026101806821674,1,2019-09-13 23:49:51
-0.6399735361735314,-1.098470025329077,-0.5585039766961154,-1.2360167573109428,1.2258302593556794,1.1578141975054348,-0.5966087320839116,-0.602987898752526,1.1500179758175952,1.1646058781176656,1,2020-05-13 22:11:49
0.40391853554845847,1.2389767462159895,1.6565935096863047,0.049596504279520254,0.3930220071367659,0.34139301212073303,-0.5648042088503971,0.41586981067482887,0.44526724146356095,0.2783804470037152,1,2019-07-12 01:22:18
-1.3212349075052436,-1.096710745783425,1.3709912231069692,-0.9075080111976247,-0.168775760442992,1.07861700767178,-0.5510601113101997,-1.3100354905723501,-0.17556160536787047,1.0244457535290679,0,2019-03-05 06:43:42
-0.5936223404548303,0.5304569618902931,-0.7219261729640234,-0.2354601845175194,-1.038271406612407,-0.16625616828786852,-0.12760560197254864,-0.5616910436803256,-1.2227551849613318,-0.23538426940745727,1,2020-01-01 22:36:51
1.1084932784475579,0.5269660725767565,-0.5994087239126655,-1.2372959347112382,1.1043473623200657,1.0629190418407886,-0.4600764573457527,1.113767945508145,0.992658153073026,1.1039509630738664,1,2020-02-15 17:20:10
-1.3486814903137283,-0.9422556500521652,1.9815262026958493,-1.6290040392578924,1.0221534893348092,1.4949985230756995,-0.44905846179699943,-1.3352110150063705,0.8209075933510829,1.4318880288137983,1,2020-01-12 22:38:49
0.06514972634821829,0.8451604869137799,1.1176348094193058,0.9751213276868768,0.25403322620890606,-0.9366263597443324,-0.5213001645702682,0.07333585482141435,0.199621953234369,-0.9898745890325352,0,2020-01-17 04:52:35
-0.739157729912393,0.5165905935058117,-0.7787148941856257,-0.23210234384174444,-1.2281683561891288,-0.25155661115691225,-0.2784499121657891,-0.6920089931728722,-1.1541330311976747,-0.19556035906774738,0,2019-06-16 15:30:20
1.1915103069704627,1.023909999439796,-0.7820041418999463,-1.1639830799568178,0.2016919562338522,0.721418002385167,-0.5835461600415753,1.2054944247431238,0.018253381401397786,0.725989985912275,0,2019-06-29 08:04:07
-0.4072312523430539,-1.0985008089972141,-0.6261444040521426,1.516892931005665,0.8722069951897637,-1.918588081396472,-0.4175947013124154,-0.39986208115584965,0.9636987701545345,-1.8550790483564052,1,2019-12-03 22:00:21
1.6055962683005351,0.540697201205215,-0.6215057213781008,-0.6687815288675278,-0.769642074945998,0.9507388931814141,0.0660612270029597,1.6302643860658466,-0.6112403313606284,0.9333962858200331,1,2019-03-11 23:33:05
0.4090483528645123,0.5208335891246378,-0.004392246360579976,0.7800067998480953,-0.05796395635932718,-0.5898019777452154,0.8569715672706808,0.4201906287156585,0.04558426347365699,-0.5518585690600811,0,2019-07-05 17:21:36
-0.8206965881845877,1.880726507047006,-0.7539190268007478,1.1156309702505558,-0.6668115428635841,-0.2891555518474341,0.20827288088996054,-0.7692238876412012,-0.484663786254964,-0.32407716734526654,1,2019-09-14 23:13:15
1.0220022923145342,0.9796556846841495,0.27772399990614244,-0.6093397540475589,-0.8947407968661556,0.5357448929549318,-0.5854771489521815,1.0182108832378869,-0.8644045682023633,0.45792895205422446,0,2019-08-13 15:27:24
