amt,hour,day_of_week,is_fraud
-0.7758754581245458,0.5614437145340834,-1.4554644762337365,0
-0.5570983152797394,-1.2316533629019855,0.8938358460342145,0
1.8387110027920173,1.1591427403461063,1.3636959104878048,1
-0.7479027959386576,-1.4707329732267946,-0.515744347326556,1
-0.4980324225636074,-0.6339543370899624,1.3636959104878048,0
-0.6504904597837804,0.08328449388446509,1.3636959104878048,0
2.370725735662118,-0.6339543370899624,1.3636959104878048,0
-0.5512226505592864,0.32236410420927425,-1.4554644762337365,1
2.1257751772443845,0.5614437145340834,1.3636959104878048,0
-0.3957564979080682,1.1591427403461063,0.4239757815806243,1
-0.5585039766961157,1.0396029351837017,-0.515744347326556,1
1.6565935096863047,-1.4707329732267946,0.4239757815806243,1
1.3709912231069692,-0.8730339474147716,-0.9856044117801462,0
-0.7219261729640237,1.0396029351837017,-0.515744347326556,1
-0.5994087239126659,0.44190390937167884,0.8938358460342145,1
1.9815262026958491,1.0396029351837017,1.3636959104878048,1
1.1176348094193058,-1.1121135577395809,0.4239757815806243,0
-0.778714894185626,0.20282429904686966,1.3636959104878048,0
-0.7820041418999466,-0.6339543370899624,0.8938358460342145,0
-0.6261444040521429,1.0396029351837017,-0.9856044117801462,1
-0.6215057213781011,1.1591427403461063,-1.4554644762337365,1
-0.004392246360580177,0.44190390937167884,0.4239757815806243,0
-0.7539190268007482,1.1591427403461063,0.8938358460342145,1
0.27772399990614216,0.20282429904686966,-0.9856044117801462,0
-0.557716806302945,-1.35119316806439,-0.04588428287296586,1
-0.7179059813131875,0.680983519696488,1.3636959104878048,1
-0.7778433841074727,0.8005233248588925,0.8938358460342145,0
-0.7892573548084482,-1.35119316806439,0.4239757815806243,1
-0.748296381135243,1.0396029351837017,0.4239757815806243,1
-0.5612309598438856,-0.0362553112779395,0.8938358460342145,0
-0.7784056486740232,-1.4707329732267946,1.3636959104878048,0
-0.7585014830181349,0.5614437145340834,-0.9856044117801462,0
-0.7807671598535354,0.44190390937167884,-0.9856044117801462,0
-0.5150690389300882,0.08328449388446509,-0.515744347326556,1
-0.6822302945655572,-1.35119316806439,1.3636959104878048,1
-0.7778996105641277,1.0396029351837017,-0.04588428287296586,1
1.7062976973693706,0.20282429904686966,-1.4554644762337365,0
-0.7873737685105039,-1.4707329732267946,0.8938358460342145,1
-0.7176248490299122,-0.2753349216027487,-1.4554644762337365,0
-0.584340033529112,0.9200631300212971,1.3636959104878048,0
-0.2217075013323554,-0.8730339474147716,0.4239757815806243,0
-0.5172618707396351,-1.2316533629019855,1.3636959104878048,0
1.8186100445378368,1.0396029351837017,-0.04588428287296586,1
-0.08504909843225199,-1.4707329732267946,-0.9856044117801462,0
-0.7491397779850688,-1.35119316806439,-1.4554644762337365,1
-0.7895384870917235,-1.4707329732267946,0.8938358460342145,0
-0.6488317793124564,0.08328449388446509,-1.4554644762337365,0
-0.7812169715067757,-1.2316533629019855,-0.9856044117801462,1
1.9151508706145604,-0.15579511644034408,0.4239757815806243,0
-0.6198751541351046,0.5614437145340834,1.3636959104878048,0
-0.801008684249354,0.44190390937167884,-0.9856044117801462,0
-0.5515881225275442,1.1591427403461063,0.8938358460342145,1
-0.31138869969716304,-1.4707329732267946,-0.9856044117801462,1
-0.4971890257137817,1.1591427403461063,0.8938358460342145,1
-0.779783196862072,0.44190390937167884,-0.515744347326556,0
0.4860430218131089,-0.9925737525771762,1.3636959104878048,0
1.4773716790983271,-0.15579511644034408,0.8938358460342145,0
-0.7453444921608527,1.0396029351837017,-1.4554644762337365,1
1.8625791336420867,-1.4707329732267946,-0.04588428287296586,0
-0.7754818729279606,1.0396029351837017,1.3636959104878048,1
-0.5064382778335377,1.0396029351837017,0.4239757815806243,0
-0.7744697967081696,0.44190390937167884,-1.4554644762337365,0
1.6648869120429248,1.1591427403461063,0.4239757815806243,1
-0.6046096711532581,-1.4707329732267946,-1.4554644762337365,1
-0.7348582579946855,-1.4707329732267946,-0.9856044117801462,1
-0.710877674231306,-1.2316533629019855,-1.4554644762337365,1
-0.7519229875894937,0.8005233248588925,0.4239757815806243,0
-0.6007862721007146,-0.15579511644034408,-0.9856044117801462,0
-0.5652230382663943,-1.2316533629019855,0.8938358460342145,1
1.4853277227150172,1.1591427403461063,1.3636959104878048,1
0.10893217702767663,-1.5902727783891992,0.4239757815806243,1
-0.7753413067863228,-1.4707329732267946,-0.04588428287296586,0
2.344636659774173,-1.35119316806439,-0.9856044117801462,0
-0.7040742729760447,-1.5902727783891992,-0.9856044117801462,0
0.12672785055900046,1.1591427403461063,-0.515744347326556,1
-0.6545949911195992,-1.2316533629019855,-1.4554644762337365,0
1.701405995640381,0.8005233248588925,1.3636959104878048,0
-0.7522322331010965,-0.0362553112779395,0.8938358460342145,0
-0.6031758965085543,-1.4707329732267946,-1.4554644762337365,1
-0.5271577271109242,1.0396029351837017,-1.4554644762337365,1
1.1261812308308738,1.0396029351837017,-0.9856044117801462,1
2.239324506459262,1.0396029351837017,1.3636959104878048,1
-0.735785994529494,1.0396029351837017,0.4239757815806243,1
-0.7078695588002608,1.1591427403461063,0.4239757815806243,1
1.584989117136096,0.32236410420927425,-0.515744347326556,0
-0.6024730658003662,-1.4707329732267946,-0.515744347326556,0
-0.7761003639511661,-1.35119316806439,1.3636959104878048,1
1.3036600412625448,1.0396029351837017,0.8938358460342145,1
-0.7670479044297028,0.08328449388446509,1.3636959104878048,0
1.5929732739811138,-0.753494142252367,-0.9856044117801462,0
-0.7458786434990757,-0.0362553112779395,1.3636959104878048,0
-0.7069418222654523,0.08328449388446509,0.4239757815806243,0
-0.5917900390359063,0.20282429904686966,0.8938358460342145,0
-0.5674439833042689,0.32236410420927425,-0.9856044117801462,0
-0.4946026087076493,0.32236410420927425,-0.04588428287296586,1
-0.01650904776974388,-0.753494142252367,1.3636959104878048,0
1.6056242267285006,-0.15579511644034408,-1.4554644762337365,0
0.008399272528444026,-0.2753349216027487,-0.515744347326556,0
1.334359686596203,1.1591427403461063,-1.4554644762337365,1
1.7885851166840387,-1.5902727783891992,-1.4554644762337365,1
1.2020307208585388,0.9200631300212971,-1.4554644762337365,1
-0.782088481584929,-0.8730339474147716,1.3636959104878048,0
0.06423214398691053,1.0396029351837017,0.8938358460342145,1
-0.7479309091669851,-0.753494142252367,-1.4554644762337365,0
-0.05690775687639858,1.0396029351837017,0.4239757815806243,1
-0.6747802890587628,1.0396029351837017,-0.515744347326556,1
-0.051650583179151284,-0.15579511644034408,-0.515744347326556,1
-0.7990407582664273,-0.15579511644034408,-1.4554644762337365,0
-0.7648269593918282,1.1591427403461063,-0.04588428287296586,1
-0.37424987823751094,0.5614437145340834,-0.04588428287296586,1
-0.6485787602575086,1.0396029351837017,-0.04588428287296586,1
-0.0747877700927051,-0.15579511644034408,1.3636959104878048,0
-0.49401223091277124,0.5614437145340834,0.8938358460342145,0
-0.5687653050356626,0.08328449388446509,1.3636959104878048,0
-0.7486337398751733,-1.35119316806439,-0.9856044117801462,1
-0.6030353303669167,0.8005233248588925,0.4239757815806243,0
-0.7889199960685178,1.0396029351837017,-1.4554644762337365,1
1.74346338521836,-0.0362553112779395,0.4239757815806243,0
-0.668482925913397,-1.2316533629019855,-0.515744347326556,0
0.05756930887328683,-1.5902727783891992,-1.4554644762337365,1
-0.6700010402430833,-1.35119316806439,-1.4554644762337365,0
-0.799940381572908,1.0396029351837017,-0.9856044117801462,1
0.02358041582530793,-0.5144145319275578,-0.04588428287296586,0
1.9321031472960584,-1.4707329732267946,0.8938358460342145,1
0.23018453080429574,-0.6339543370899624,0.8938358460342145,1
-0.5587007692944084,1.0396029351837017,-0.9856044117801462,1
1.4965730140460276,0.08328449388446509,0.4239757815806243,0
0.17263675241785015,-1.5902727783891992,-0.04588428287296586,1
-0.7989564185814446,1.1591427403461063,-0.515744347326556,1
-0.4681761740797749,1.1591427403461063,-0.9856044117801462,1
-0.7795301778071243,-0.0362553112779395,-0.9856044117801462,0
-0.7814137641050684,0.44190390937167884,-1.4554644762337365,0
-0.7673571499413054,0.20282429904686966,-1.4554644762337365,0
1.758447735916931,-0.6339543370899624,0.8938358460342145,0
-0.3249111625227029,1.1591427403461063,-1.4554644762337365,1
1.6727867292029597,1.1591427403461063,-0.515744347326556,1
-0.6750051948853829,-1.2316533629019855,1.3636959104878048,0
-0.797157171968483,-0.3948747267651533,1.3636959104878048,0
1.3985984133245997,-1.35119316806439,-1.4554644762337365,1
-0.7834941430013054,1.0396029351837017,1.3636959104878048,1
-0.744557321767682,-1.2316533629019855,-0.9856044117801462,1
0.02223098086558663,-1.2316533629019855,-0.9856044117801462,1
2.3510464758328498,1.0396029351837017,-1.4554644762337365,1
1.507986984747003,1.1591427403461063,-0.04588428287296586,1
1.684172586675608,0.680983519696488,-0.04588428287296586,1
2.3403072226117345,-0.0362553112779395,-0.9856044117801462,0
-0.795610944410469,1.0396029351837017,0.4239757815806243,0
2.0890311878203085,1.1591427403461063,0.8938358460342145,1
-0.6504342333271254,-1.2316533629019855,0.8938358460342145,1
-0.6213651552364635,1.1591427403461063,-0.515744347326556,1
0.04972571816990703,1.0396029351837017,1.3636959104878048,1
-0.7931088670893193,-0.2753349216027487,1.3636959104878048,0
-0.7762128168644762,1.1591427403461063,-0.9856044117801462,1
-0.7474810975137447,-1.4707329732267946,0.8938358460342145,1
0.07126045106879193,0.9200631300212971,0.4239757815806243,0
1.2370316901263083,1.0396029351837017,-0.04588428287296586,0
1.658645775354214,-1.35119316806439,0.4239757815806243,1
-0.7096969186415499,1.0396029351837017,-1.4554644762337365,0
-0.6577155594639544,0.44190390937167884,-0.04588428287296586,0
1.1892954284261694,0.44190390937167884,0.8938358460342145,0
-0.7991532111797373,-0.15579511644034408,-0.515744347326556,0
-0.07557494048587579,1.0396029351837017,-0.04588428287296586,1
-0.3919893253121797,0.680983519696488,-0.515744347326556,0
-0.43514313079493205,0.5614437145340834,0.4239757815806243,0
-0.42516293473866035,1.0396029351837017,0.4239757815806243,1
-0.7533005357775425,0.8005233248588925,-0.9856044117801462,0
-0.28352849042458483,0.680983519696488,-1.4554644762337365,0
-0.7630839392355215,-1.4707329732267946,0.4239757815806243,0
-0.7510795907396681,1.0396029351837017,0.8938358460342145,1
-0.7828756519780998,-1.2316533629019855,0.8938358460342145,0
-0.5597128455141993,-0.9925737525771762,-1.4554644762337365,0
-0.7639273360853474,-1.35119316806439,-0.515744347326556,1
-0.7604412957727341,-0.2753349216027487,-0.04588428287296586,0
-0.7696343214358351,0.8005233248588925,1.3636959104878048,0
1.9191429490370693,-0.0362553112779395,-0.9856044117801462,0
1.7118078901215656,-1.5902727783891992,-0.04588428287296586,1
-0.7488024192451385,1.0396029351837017,-1.4554644762337365,1
-0.6234174209043729,-0.8730339474147716,-1.4554644762337365,0
-0.8012335900759742,1.1591427403461063,-0.515744347326556,1
2.148912364157938,-0.15579511644034408,-1.4554644762337365,0
1.5470643721222637,1.0396029351837017,-0.9856044117801462,0
-0.7164159802118286,-1.2316533629019855,0.4239757815806243,0
0.02043173425262503,1.0396029351837017,-1.4554644762337365,1
2.0059847113407963,1.1591427403461063,-0.04588428287296586,1
1.3158049559000358,-0.0362553112779395,1.3636959104878048,0
-0.44709125283413054,-0.0362553112779395,0.8938358460342145,0
-0.7868115039439534,0.8005233248588925,1.3636959104878048,0
1.2467026406709774,0.08328449388446509,-0.04588428287296586,1
-0.6696917947314805,0.5614437145340834,1.3636959104878048,0
-0.7872332023688663,0.44190390937167884,0.8938358460342145,0
-0.6316827100326655,1.1591427403461063,1.3636959104878048,0
-0.5308405600218301,-0.753494142252367,-1.4554644762337365,0
-0.5509134050476837,-1.4707329732267946,0.4239757815806243,1
-0.7970166058268453,1.0396029351837017,1.3636959104878048,1
-0.6005894795024219,0.20282429904686966,1.3636959104878048,0
0.17002222218339044,0.680983519696488,0.8938358460342145,1
1.0507253259997944,-0.2753349216027487,1.3636959104878048,0
-0.7766626285177165,0.9200631300212971,-1.4554644762337365,0
1.939047114692957,1.0396029351837017,0.4239757815806243,1
-0.7490554383000861,1.0396029351837017,1.3636959104878048,0
-0.4665456068367784,1.1591427403461063,0.8938358460342145,1
2.211773542698286,-1.2316533629019855,0.8938358460342145,1
-0.6172043974439898,-0.9925737525771762,1.3636959104878048,1
-0.46030447014806775,1.1591427403461063,-0.9856044117801462,1
0.02470494495840903,1.0396029351837017,-0.04588428287296586,1
-0.1936504994614845,0.44190390937167884,-0.9856044117801462,0
-0.7521197801877866,0.680983519696488,1.3636959104878048,1
-0.5601907703957671,0.8005233248588925,-1.4554644762337365,1
-0.6089391083156972,-0.8730339474147716,-1.4554644762337365,0
2.3309455175786686,-1.4707329732267946,0.4239757815806243,1
-0.775622439069598,0.20282429904686966,0.8938358460342145,0
1.2722856784490255,1.0396029351837017,-0.515744347326556,1
0.004013608909349925,-1.4707329732267946,1.3636959104878048,0
-0.6687640581966722,0.20282429904686966,-1.4554644762337365,0
-0.7955828311821415,1.1591427403461063,-1.4554644762337365,1
-0.7534692151475076,1.1591427403461063,-0.9856044117801462,1
0.2624304036959681,-0.9925737525771762,-0.9856044117801462,0
0.20145281145356425,-1.35119316806439,0.8938358460342145,1
0.04477778998426253,-1.2316533629019855,-0.515744347326556,1
-0.1348376258003004,0.20282429904686966,-0.515744347326556,0
-0.7784899883590058,-1.5902727783891992,-0.515744347326556,1
0.12672785055900046,-1.2316533629019855,-0.04588428287296586,1
-0.777168666627612,1.0396029351837017,0.4239757815806243,1
-0.7899320722883089,0.32236410420927425,0.8938358460342145,0
-0.0846555132356667,0.680983519696488,-1.4554644762337365,0
-0.748886758930121,-1.2316533629019855,-0.9856044117801462,1
1.2562892515306636,1.1591427403461063,-0.515744347326556,1
-0.7746665893064623,-1.2316533629019855,-1.4554644762337365,0
-0.7250467413083791,1.0396029351837017,1.3636959104878048,1
1.6626097405483955,-0.6339543370899624,-0.9856044117801462,0
-0.776690741746044,0.44190390937167884,1.3636959104878048,0
-0.02362169453660788,1.1591427403461063,-0.9856044117801462,1
-0.7594011063246157,1.1591427403461063,0.8938358460342145,1
-0.6987046463654872,1.0396029351837017,1.3636959104878048,0
-0.5378969803320391,0.9200631300212971,1.3636959104878048,0
-0.7840001811112008,0.44190390937167884,0.4239757815806243,0
-0.5958945703717251,1.0396029351837017,0.8938358460342145,0
2.108288749224663,0.9200631300212971,-0.515744347326556,0
-0.538740377181865,-1.5902727783891992,-0.04588428287296586,1
-0.7919281114995631,1.1591427403461063,-1.4554644762337365,1
0.4417365739689282,-1.35119316806439,1.3636959104878048,1
-0.6465264945895992,-0.2753349216027487,1.3636959104878048,0
-0.7799237630037096,0.8005233248588925,0.8938358460342145,0
-0.7527663844393195,-0.15579511644034408,0.4239757815806243,0
-0.7655297901000163,-1.35119316806439,0.8938358460342145,1
1.1467038875099675,-1.35119316806439,0.4239757815806243,1
0.07418422681485454,0.9200631300212971,-1.4554644762337365,1
-0.7230507020971246,0.20282429904686966,-0.515744347326556,0
1.5881940251654345,1.0396029351837017,0.8938358460342145,1
-0.5597690719708543,1.1591427403461063,0.8938358460342145,1
1.6345527386775245,0.44190390937167884,-0.9856044117801462,0
2.059933996501319,1.0396029351837017,-0.515744347326556,1
-0.6895959603873689,-0.9925737525771762,0.4239757815806243,0
1.4992718839654695,0.44190390937167884,-0.515744347326556,0
-0.5745566300711329,1.1591427403461063,0.4239757815806243,1
2.25945357794177,1.0396029351837017,1.3636959104878048,1
-0.7491960044417237,0.8005233248588925,1.3636959104878048,0
1.707422226502472,1.0396029351837017,-1.4554644762337365,1
-0.7086567291934314,0.08328449388446509,-1.4554644762337365,0
-0.7738231924566364,1.0396029351837017,0.4239757815806243,1
-0.5993806106843382,1.1591427403461063,-1.4554644762337365,1
0.2660851233785463,1.0396029351837017,0.8938358460342145,0
-0.7927433951210614,0.8005233248588925,-0.515744347326556,0
-0.6052281621764637,-1.2316533629019855,-0.04588428287296586,0
-0.28082962050514243,1.0396029351837017,1.3636959104878048,1
-0.6281685564917248,0.5614437145340834,1.3636959104878048,0
-0.5822596546328751,-0.5144145319275578,1.3636959104878048,0
-0.778180742847403,-0.5144145319275578,1.3636959104878048,0
2.2096088241170664,0.32236410420927425,0.4239757815806243,0
-0.7007006855767416,0.44190390937167884,0.8938358460342145,0
2.1687040769005166,0.08328449388446509,0.8938358460342145,0
-0.5048920502755238,0.44190390937167884,0.8938358460342145,1
-0.6096419390238853,0.680983519696488,0.4239757815806243,0
-0.7770843269426295,-0.15579511644034408,-0.9856044117801462,0
2.025242272745152,-1.4707329732267946,-0.515744347326556,1
0.05439251407227643,-1.35119316806439,-0.515744347326556,1
0.3629914214235282,1.1591427403461063,0.8938358460342145,1
-0.768875264270992,-1.35119316806439,0.8938358460342145,1
-0.8012054768476466,1.1591427403461063,1.3636959104878048,1
1.902865389835432,1.1591427403461063,1.3636959104878048,1
1.0799349702320935,-0.5144145319275578,-0.9856044117801462,0
0.05838459249478493,0.9200631300212971,-0.9856044117801462,0
-0.6141962820129444,1.1591427403461063,-1.4554644762337365,1
-0.5014903496478931,-1.2316533629019855,1.3636959104878048,0
-0.662663487649599,-0.6339543370899624,0.4239757815806243,0
-0.7912815072480299,-1.5902727783891992,1.3636959104878048,1
-0.7736263998583438,1.0396029351837017,0.8938358460342145,1
-0.7870926362272287,1.0396029351837017,-1.4554644762337365,1
-0.1384642322545512,-1.5902727783891992,-0.9856044117801462,1
0.03218306369353083,0.680983519696488,0.4239757815806243,0
-0.6756517991369161,0.44190390937167884,-0.9856044117801462,0
1.3908953887628577,1.0396029351837017,1.3636959104878048,1
-0.6648844326874737,1.0396029351837017,1.3636959104878048,1
-0.5992681577710283,1.1591427403461063,0.8938358460342145,1
0.037327784477468026,1.0396029351837017,-0.04588428287296586,0
-0.7930526406326642,1.0396029351837017,-0.515744347326556,0
-0.6778165177181356,1.0396029351837017,1.3636959104878048,1
-0.7958639634654169,-1.5902727783891992,0.8938358460342145,1
-0.7242595709152083,-0.6339543370899624,-0.9856044117801462,0
-0.6428717749070209,-0.15579511644034408,-0.9856044117801462,0
1.3619668768138335,0.32236410420927425,0.8938358460342145,0
-0.6548480101745469,-0.15579511644034408,0.4239757815806243,0
-0.7536378945174729,1.1591427403461063,1.3636959104878048,1
1.5099830239582577,-1.2316533629019855,1.3636959104878048,1
-0.7843375398511312,-1.5902727783891992,0.4239757815806243,1
-0.7491116647567412,-1.4707329732267946,-1.4554644762337365,1
-0.7913658469330126,0.44190390937167884,-0.04588428287296586,0
-0.017858482729465178,-0.0362553112779395,-1.4554644762337365,0
-0.531740183328311,1.1591427403461063,-0.9856044117801462,1
-0.6694668889048603,-0.9925737525771762,0.8938358460342145,0
1.5706232574607306,-0.2753349216027487,-0.04588428287296586,0
2.167579547767416,-0.6339543370899624,-0.9856044117801462,1
-0.7604975222293892,1.1591427403461063,-0.04588428287296586,1
1.6585614356692315,-0.3948747267651533,-1.4554644762337365,0
-0.44205898496350343,-0.5144145319275578,1.3636959104878048,0
-0.5323867875798441,-1.1121135577395809,-0.515744347326556,0
-0.7281673096527344,1.1591427403461063,1.3636959104878048,1
1.422832016142927,1.0396029351837017,0.8938358460342145,1
0.016327202916806328,-1.35119316806439,-0.9856044117801462,1
-0.7220667391056612,-0.5144145319275578,0.8938358460342145,0
-0.7784337619023507,0.44190390937167884,0.8938358460342145,0
1.7474835768691963,0.44190390937167884,-0.515744347326556,1
0.13327823275931394,-0.3948747267651533,-0.9856044117801462,1
-0.777112440170957,1.0396029351837017,-0.04588428287296586,1
-0.47734108651454843,0.44190390937167884,-0.515744347326556,0
0.15152371794387826,-0.0362553112779395,1.3636959104878048,0
1.5454619181075948,-1.1121135577395809,0.4239757815806243,1
-0.7192554162729087,-0.6339543370899624,-0.515744347326556,0
-0.7757630052112358,1.0396029351837017,1.3636959104878048,0
-0.7503767600314799,-0.5144145319275578,1.3636959104878048,0
1.28235021419028,-1.4707329732267946,-0.9856044117801462,1
-0.7721082855286573,0.5614437145340834,-0.04588428287296586,0
